booking_id,customer_id,restaurant,booking_date,time_slot,party_size,special_requests,dietary_requirements
RB000223,9890,Blue Horizon Main,2025-06-28 00:55:16,21:00,5,Sommelier assistance requested,Gluten-free
RB000224,10465,Sunset Restaurant,2024-06-14 14:36:06,15:00,1,Private booth; Easy access seating required,Gluten-free
RB000225,20133,Ocean View Grill,2025-08-02 18:31:11,21:00,8,Quiet corner table; Chef's tasting menu requested,Halal
RB000226,42746,Blue Horizon Main,2025-02-20 16:58:59,11:00,4,Gluten-free options required; Wheelchair accessible table needed,Gluten-free
RB000227,23237,Skyline Lounge,2025-02-19 14:48:09,20:00,6,Wheelchair accessible table needed; Outdoor seating; Business dinner - discrete service requested; Gluten-free options required,Vegan
RB000228,17986,Skyline Lounge,2025-06-23 16:46:03,16:00,3,Anniversary celebration - special dessert requested; Halal meal options,None
RB000229,33784,Skyline Lounge,2024-11-30 09:53:23,21:00,1,,Vegetarian
RB000230,10351,Sunset Restaurant,2025-08-15 19:08:36,17:00,2,,Vegetarian
RB000231,34644,Sunset Restaurant,2024-12-16 12:49:42,20:00,8,Sommelier assistance requested; High chair required; Near the fireplace,Gluten-free
RB000232,48710,Blue Horizon Main,2024-09-24 06:51:01,14:00,4,Wheelchair accessible table needed; Bar seating; Wine pairing recommendations needed,Halal
RB000233,10580,Blue Horizon Main,2024-01-29 14:09:34,14:00,1,,Gluten-free
RB000234,38598,Skyline Lounge,2025-10-02 12:21:21,11:00,8,Quiet corner table; Booster seat needed; Shellfish allergy - strict preparation required,Gluten-free
RB000235,39330,Blue Horizon Main,2024-03-05 08:20:45,22:00,4,Near the fireplace; Business dinner - discrete service requested; Vegan menu options,Vegan
RB000236,45690,Skyline Lounge,2025-09-27 06:43:01,13:00,2,Anniversary celebration - special dessert requested,Vegan
RB000237,24047,Skyline Lounge,2024-03-30 16:12:15,16:00,5,Wheelchair accessible table needed; Bar seating; Engagement celebration,Halal
RB000238,45647,Ocean View Grill,2024-03-07 09:00:00,17:00,7,Sommelier assistance requested; Anniversary celebration - special dessert requested; High chair required; Window table with ocean view,Vegan
RB000239,31057,Blue Horizon Main,2025-03-13 21:15:06,11:00,1,Family reunion dinner,Halal
RB000240,41729,Blue Horizon Main,2024-03-28 11:22:01,19:00,2,,Vegan
RB000241,47319,Ocean View Grill,2025-03-24 02:56:48,12:00,5,Booster seat needed; Chef's tasting menu requested,Vegan
RB000242,49295,Ocean View Grill,2025-06-24 04:04:24,17:00,8,Custom menu tasting; Dairy-free alternatives needed; Bar seating,Vegetarian
RB000243,49280,Sunset Restaurant,2024-08-04 23:26:01,20:00,8,Family reunion dinner; Window table with ocean view,Gluten-free
RB000244,48927,Ocean View Grill,2024-10-09 10:25:34,17:00,3,Sommelier assistance requested,Halal
RB000245,6110,Ocean View Grill,2025-04-08 04:15:34,12:00,2,,None
RB000246,40611,Sunset Restaurant,2025-09-30 07:39:58,15:00,3,Anniversary celebration - special dessert requested; Wine pairing recommendations needed,Vegan
RB000247,12718,Sunset Restaurant,2024-04-25 16:57:24,17:00,6,Booster seat needed; Chef's tasting menu requested; Halal meal options; Engagement celebration,Vegan
RB000248,23215,Blue Horizon Main,2025-10-28 05:09:43,22:00,4,Shellfish allergy - strict preparation required; Birthday celebration - cake arranged; Wheelchair accessible table needed,None
RB000249,9749,Blue Horizon Main,2025-11-01 13:32:20,14:00,2,,Vegan
RB000250,22680,Skyline Lounge,2025-10-04 14:14:33,14:00,7,Vegetarian menu options; Anniversary celebration - special dessert requested; Custom menu tasting,Halal
RB000251,6970,Ocean View Grill,2025-12-12 19:42:29,19:00,3,Easy access seating required; Anniversary celebration - special dessert requested,Vegetarian
RB000252,14327,Blue Horizon Main,2025-06-23 16:07:03,11:00,5,Special wine to be decanted; Wheelchair accessible table needed; Near the fireplace,Vegetarian
RB000253,4093,Sunset Restaurant,2024-06-05 09:52:00,21:00,3,Wheelchair accessible table needed,Vegan
RB000254,30827,Skyline Lounge,2024-05-26 13:36:52,11:00,7,Wheelchair accessible table needed; Window table with ocean view; Custom menu tasting,None
RB000255,7019,Sunset Restaurant,2024-10-11 06:57:08,22:00,8,Gluten-free options required; Extra space for medical equipment; Engagement celebration; Special wine to be decanted,Vegan
RB000256,15166,Sunset Restaurant,2024-01-09 17:33:30,16:00,2,,Vegetarian
RB000257,358,Sunset Restaurant,2024-03-14 23:07:22,17:00,7,Extra space for medical equipment; Bar seating,Vegan
RB000258,45432,Blue Horizon Main,2024-05-17 09:50:47,22:00,6,Business dinner - discrete service requested; Chef's tasting menu requested; Dairy-free alternatives needed; Private booth,None
RB000259,24891,Sunset Restaurant,2024-09-18 02:53:38,12:00,2,Family reunion dinner,Vegetarian
RB000260,73,Blue Horizon Main,2024-12-29 11:31:32,15:00,4,Kosher meal options; Engagement celebration,None
RB000261,16371,Skyline Lounge,2025-08-04 17:12:00,12:00,5,Engagement celebration; Quiet corner table; Shellfish allergy - strict preparation required,Vegetarian
RB000262,400,Skyline Lounge,2024-07-25 08:28:43,12:00,2,,Halal
RB000263,45423,Ocean View Grill,2024-11-16 02:17:46,12:00,5,Halal meal options; Easy access seating required; Romantic dinner setup requested,None
RB000264,30851,Sunset Restaurant,2024-06-01 09:16:08,13:00,6,Wheelchair accessible table needed; Quiet corner table,None
RB000265,43150,Blue Horizon Main,2024-09-30 03:04:56,18:00,4,Wheelchair accessible table needed,None
RB000266,43932,Skyline Lounge,2024-09-15 15:38:56,22:00,4,Extra space for medical equipment; Quiet corner table,Gluten-free
RB000267,14881,Skyline Lounge,2024-05-09 02:02:03,18:00,5,High chair required; Special wine to be decanted; Bar seating,None
RB000268,29407,Skyline Lounge,2025-08-08 06:48:58,15:00,8,Business dinner - discrete service requested; Outdoor seating,Halal
RB000269,47346,Blue Horizon Main,2025-05-28 11:29:02,21:00,8,Easy access seating required; Vegan menu options,Halal
RB000270,23602,Skyline Lounge,2025-12-23 21:47:13,13:00,2,,Gluten-free
RB000271,20505,Ocean View Grill,2025-08-26 19:02:47,11:00,7,Booster seat needed; Shellfish allergy - strict preparation required; Quiet corner table; Sommelier assistance requested,None
RB000272,19927,Ocean View Grill,2025-08-10 16:53:23,16:00,5,Private booth; Gluten-free options required,Halal
RB000273,24633,Ocean View Grill,2025-11-20 10:52:36,13:00,4,Engagement celebration; Nut-free preparation required; Wine pairing recommendations needed,Vegetarian
RB000274,10992,Ocean View Grill,2025-09-20 11:53:43,19:00,4,Easy access seating required; Gluten-free options required; Chef's tasting menu requested,Vegetarian
RB000275,34857,Sunset Restaurant,2025-01-08 07:12:45,19:00,6,Early arrival for cocktails; Anniversary celebration - special dessert requested; Bar seating,Halal
RB000276,20621,Skyline Lounge,2025-03-07 01:13:16,12:00,7,Family reunion dinner; Wine pairing recommendations needed; Dairy-free alternatives needed; Booster seat needed,None
RB000277,22365,Ocean View Grill,2025-04-18 05:21:29,22:00,6,Quiet corner table; Anniversary celebration - special dessert requested,Halal
RB000278,6517,Skyline Lounge,2025-04-28 22:53:36,19:00,1,Easy access seating required; Kosher meal options,Gluten-free
RB000279,24169,Sunset Restaurant,2024-02-26 19:54:11,19:00,2,,None
RB000280,35536,Skyline Lounge,2025-01-10 01:25:20,18:00,1,Kosher meal options; Quiet corner table,Vegan
RB000281,47677,Blue Horizon Main,2025-05-16 20:19:29,14:00,3,Chef's tasting menu requested; Vegan menu options; Bar seating,Vegetarian
RB000282,35268,Skyline Lounge,2025-04-08 13:35:55,18:00,8,Shellfish allergy - strict preparation required; Birthday celebration - cake arranged; Wheelchair accessible table needed,Vegetarian
RB000283,39737,Blue Horizon Main,2025-04-20 07:17:10,19:00,1,Wine pairing recommendations needed,Vegetarian
RB000284,40589,Ocean View Grill,2025-12-09 03:35:17,15:00,7,Family reunion dinner; Extra space for medical equipment,Gluten-free
RB000285,1860,Sunset Restaurant,2025-10-13 14:50:47,22:00,6,Bar seating; Chef's tasting menu requested; High chair required,Vegan
RB000286,2536,Ocean View Grill,2025-02-27 06:22:08,17:00,3,Bar seating; Easy access seating required,Gluten-free
RB000287,33282,Ocean View Grill,2024-08-14 01:56:20,16:00,8,Easy access seating required; Window table with ocean view,Vegetarian
RB000288,12682,Ocean View Grill,2024-01-28 03:09:22,19:00,8,Quiet corner table; Special wine to be decanted; Romantic dinner setup requested; Kosher meal options,Vegan
RB000289,18202,Blue Horizon Main,2025-12-16 00:30:43,15:00,1,,None
RB000290,3794,Ocean View Grill,2024-11-13 16:15:47,18:00,6,Dairy-free alternatives needed; Wheelchair accessible table needed; Special wine to be decanted,Vegan
RB000291,42045,Ocean View Grill,2024-02-19 18:42:05,22:00,4,Wine pairing recommendations needed; Booster seat needed,Vegan
RB000292,29710,Skyline Lounge,2024-03-13 15:30:38,11:00,8,Extra space for medical equipment; Private booth; Halal meal options,Vegetarian
RB000293,13753,Sunset Restaurant,2025-03-30 17:50:20,11:00,3,Vegetarian menu options; Window table with ocean view,None
RB000294,1041,Ocean View Grill,2025-02-06 02:40:24,15:00,8,Business dinner - discrete service requested; Booster seat needed; Dairy-free alternatives needed,Gluten-free
RB000295,30774,Sunset Restaurant,2025-07-07 09:39:21,12:00,7,Custom menu tasting; Halal meal options,Vegan
RB000296,49104,Ocean View Grill,2024-03-30 13:04:55,15:00,6,Easy access seating required; Custom menu tasting; Family reunion dinner; Vegetarian menu options,None
RB000297,17195,Ocean View Grill,2024-08-31 16:35:49,17:00,1,Engagement celebration,Gluten-free
RB000298,43548,Ocean View Grill,2025-12-14 14:34:40,20:00,7,Family reunion dinner; Kosher meal options; Custom menu tasting; Private booth,Halal
RB000299,39845,Skyline Lounge,2024-11-26 10:10:44,18:00,5,Private booth; Booster seat needed,Vegetarian
RB000300,35723,Skyline Lounge,2025-09-23 23:46:18,11:00,3,Custom menu tasting; Romantic dinner setup requested,Gluten-free
RB000301,41322,Skyline Lounge,2024-04-21 17:41:56,22:00,2,Quiet corner table; Easy access seating required,Vegetarian
RB000302,15595,Sunset Restaurant,2025-01-25 05:15:37,16:00,7,Custom menu tasting; Gluten-free options required,Vegan
RB000303,31689,Blue Horizon Main,2024-07-28 22:55:09,11:00,1,,Vegetarian
RB000304,38702,Blue Horizon Main,2025-12-07 16:53:00,14:00,6,High chair required; Dairy-free alternatives needed; Early arrival for cocktails,None
RB000305,27899,Sunset Restaurant,2025-04-08 07:47:10,15:00,7,Vegetarian menu options; Engagement celebration; Special wine to be decanted; High chair required,Gluten-free
RB000306,8053,Blue Horizon Main,2025-03-30 05:05:02,19:00,2,Dairy-free alternatives needed,Vegetarian
RB000307,34684,Ocean View Grill,2024-05-19 13:09:46,17:00,3,Romantic dinner setup requested; Kosher meal options,Vegetarian
RB000308,40347,Blue Horizon Main,2025-05-23 07:49:42,14:00,6,Kosher meal options; Early arrival for cocktails; Anniversary celebration - special dessert requested; Extra space for medical equipment,None
RB000309,49209,Sunset Restaurant,2024-08-11 14:53:11,19:00,4,Business dinner - discrete service requested,Halal
RB000310,34016,Sunset Restaurant,2025-11-17 12:09:24,11:00,8,Romantic dinner setup requested; Nut-free preparation required,Halal
RB000311,1343,Ocean View Grill,2024-05-20 23:07:20,21:00,2,Near the fireplace,Vegetarian
RB000312,42529,Skyline Lounge,2025-12-31 10:44:33,22:00,8,Sommelier assistance requested; Extra space for medical equipment; Family reunion dinner,None
RB000313,5788,Ocean View Grill,2024-04-14 04:37:22,13:00,2,Wine pairing recommendations needed; Halal meal options,Halal
RB000314,20900,Skyline Lounge,2024-11-29 01:02:42,16:00,4,Custom menu tasting; Business dinner - discrete service requested; Private booth,Gluten-free
RB000315,21049,Ocean View Grill,2025-05-08 21:30:15,13:00,3,Sommelier assistance requested; Near the fireplace; Engagement celebration,Halal
RB000316,29434,Blue Horizon Main,2025-03-20 00:53:20,20:00,3,Gluten-free options required; Chef's tasting menu requested; High chair required,Gluten-free
RB000317,16052,Skyline Lounge,2024-03-01 15:46:24,11:00,8,Booster seat needed; Early arrival for cocktails; Engagement celebration,Gluten-free
RB000318,9122,Ocean View Grill,2024-04-07 12:52:30,21:00,7,Bar seating; Anniversary celebration - special dessert requested,Vegetarian
RB000319,48202,Blue Horizon Main,2024-04-16 21:07:44,18:00,1,Vegetarian menu options; Custom menu tasting,Vegetarian
RB000320,15644,Ocean View Grill,2024-10-21 17:02:32,22:00,6,Wheelchair accessible table needed; Engagement celebration; Nut-free preparation required,Vegetarian
RB000321,9626,Sunset Restaurant,2025-09-21 20:26:28,14:00,2,,Halal
RB000322,34233,Sunset Restaurant,2025-08-18 12:04:41,12:00,4,Early arrival for cocktails,Halal
RB000323,6600,Sunset Restaurant,2025-04-30 01:12:27,20:00,4,Custom menu tasting; Wheelchair accessible table needed; Romantic dinner setup requested,Halal
RB000324,19507,Ocean View Grill,2025-07-12 10:13:50,11:00,5,Quiet corner table; Anniversary celebration - special dessert requested; Sommelier assistance requested,Vegetarian
RB000325,20369,Skyline Lounge,2025-10-19 01:47:59,20:00,1,Near the fireplace; Custom menu tasting,None
RB000326,4326,Blue Horizon Main,2024-01-26 17:31:40,19:00,8,High chair required; Window table with ocean view; Dairy-free alternatives needed,Halal
RB000327,18640,Skyline Lounge,2024-01-30 01:23:23,14:00,2,,Halal
RB000328,44609,Sunset Restaurant,2025-02-09 13:31:26,20:00,7,Near the fireplace; Early arrival for cocktails; Birthday celebration - cake arranged,Halal
RB000329,16401,Skyline Lounge,2024-04-25 08:42:56,17:00,1,Window table with ocean view; High chair required,Halal
RB000330,23952,Blue Horizon Main,2024-04-19 20:04:27,22:00,1,Private booth; Easy access seating required,Vegan
RB000331,20075,Blue Horizon Main,2025-11-13 11:58:10,18:00,6,High chair required; Near the fireplace; Early arrival for cocktails,Gluten-free
RB000332,9274,Ocean View Grill,2024-05-02 13:12:58,16:00,7,Family reunion dinner; Early arrival for cocktails; Quiet corner table,Vegetarian
RB000333,3479,Ocean View Grill,2024-01-14 06:49:04,11:00,5,Gluten-free options required,None
RB000334,17401,Sunset Restaurant,2025-03-14 01:35:36,17:00,7,Business dinner - discrete service requested; High chair required,Gluten-free
RB000335,37045,Sunset Restaurant,2025-05-26 14:26:48,13:00,4,Vegetarian menu options; Near the fireplace; Easy access seating required,Vegetarian
RB000336,49834,Skyline Lounge,2024-01-13 20:24:41,18:00,1,Vegan menu options,Gluten-free
RB000337,27520,Ocean View Grill,2024-01-18 19:02:28,14:00,6,Easy access seating required; Special wine to be decanted; Shellfish allergy - strict preparation required; Family reunion dinner,None
RB000338,13415,Ocean View Grill,2024-11-05 21:32:14,18:00,8,Kosher meal options; Near the fireplace; Extra space for medical equipment,Halal
RB000339,28537,Sunset Restaurant,2024-07-20 10:07:14,22:00,6,Booster seat needed; Custom menu tasting; Romantic dinner setup requested,Vegan
RB000340,33019,Ocean View Grill,2025-07-07 22:23:21,18:00,2,Booster seat needed; Custom menu tasting,Vegan
RB000341,43131,Ocean View Grill,2025-07-09 21:41:41,22:00,3,Special wine to be decanted; Window table with ocean view; Business dinner - discrete service requested,Gluten-free
RB000342,39695,Blue Horizon Main,2024-12-27 23:07:23,22:00,2,Bar seating; Dairy-free alternatives needed,Halal
RB000343,40474,Sunset Restaurant,2025-01-07 04:54:51,21:00,7,Outdoor seating; Vegetarian menu options; Romantic dinner setup requested,None
RB000344,2838,Skyline Lounge,2024-07-25 07:01:52,13:00,5,Birthday celebration - cake arranged; Sommelier assistance requested,None
RB000345,43397,Blue Horizon Main,2024-08-06 22:17:14,22:00,1,,Gluten-free
RB000346,38660,Sunset Restaurant,2024-09-14 19:51:10,11:00,3,Birthday celebration - cake arranged; Chef's tasting menu requested,Vegetarian
RB000347,33723,Sunset Restaurant,2025-04-29 18:44:43,12:00,1,Birthday celebration - cake arranged; Easy access seating required,Halal
RB000348,17680,Skyline Lounge,2024-09-28 23:09:02,15:00,6,Anniversary celebration - special dessert requested; High chair required,Gluten-free
RB000349,6843,Sunset Restaurant,2025-08-25 12:55:37,18:00,4,Outdoor seating; Vegetarian menu options,Vegan
RB000350,31323,Sunset Restaurant,2024-01-07 15:57:28,13:00,4,Special wine to be decanted; Booster seat needed; Romantic dinner setup requested,Vegan
RB000351,8449,Skyline Lounge,2025-04-26 08:18:59,21:00,7,High chair required; Dairy-free alternatives needed,Vegetarian
RB000352,25332,Blue Horizon Main,2025-11-09 08:21:12,15:00,6,Shellfish allergy - strict preparation required; Wine pairing recommendations needed,Halal
