booking_id,customer_id,room_number,room_type,check_in,check_out,duration_days,num_adults,num_children,loyalty_tier,special_amenities,special_requests,booking_status,payment_method,total_amount,points_earned
BK000108,35431,0223,Standard,2025-05-22 05:22:18,2025-05-30 11:00:18,8,1,1,Bronze,"Basic WiFi, Welcome Drink","Room with bathtub preferred, Connecting rooms needed, Near swimming pool, Roll-away bed requested, Feather-free bedding required, King bed preferred, Early breakfast requested, Late dinner service needed, Vegetarian meals needed, Special occasion cake needed, Wedding anniversary celebration, Honeymoon package requested, Extra coffee supplies requested, Extra towels needed, Specific brand toiletries requested, Late check-out needed, Meeting room setup needed, Office supplies needed in room, Helicopter transfer requested, Private car service needed, Airport pickup requested, Spa appointment scheduling assistance, Specific medical equipment storage, Personal trainer session requested",Checked-out,JCB 16 digit,3302.2809737499138,3302
BK000109,18754,1315,Suite,2024-10-11 09:16:02,2024-10-23 21:16:02,11,4,0,Titanium,"Custom Room Fragrance, Luxury Airport Transfer",No special requests,Checked-out,Discover,15036.197625406236,60144
BK000110,33178,1119,Deluxe,2025-08-28 22:02:16,2025-09-09 14:00:16,12,1,1,Gold,"Premium Welcome Drink, Executive Lounge Access",,Checked-in,VISA 19 digit,7465.616468258464,14931
BK000111,32684,0211,Standard,2025-08-05 12:48:54,2025-08-19 00:48:54,12,2,0,Titanium,"Premium Welcome Gift, Luxury Airport Transfer",,Checked-in,JCB 16 digit,4690.736928187729,18762
BK000112,25281,1805,Presidential Suite,2024-05-25 11:44:53,2024-05-27 13:00:53,2,3,1,Silver,"Welcome Drink, Fruit Basket",No special requests,Checked-out,VISA 16 digit,12271.192850806367,18406
BK000113,42249,0129,Standard,2025-09-22 08:33:15,2025-10-07 20:33:15,14,2,0,Titanium,"Luxury Airport Transfer, Private Butler Service",,Checked-in,VISA 16 digit,5466.313693098143,21865
BK000114,40592,1516,Suite,2025-12-23 17:59:22,2026-01-01 14:00:22,9,2,2,Gold,"Executive Lounge Access, Premium Welcome Drink",,Checked-out,JCB 16 digit,20486.276005882784,40972
BK000115,22363,0906,Deluxe,2024-05-17 17:24:53,2024-05-25 14:00:53,8,1,2,Gold,"Evening Turndown Service, Premium Welcome Drink",,Checked-in,JCB 16 digit,5224.933151061677,10449
BK000116,37921,2014,Presidential Suite,2025-04-16 23:04:30,2025-04-17 11:00:30,1,4,2,Bronze,"Welcome Drink, Basic WiFi",,Checked-in,VISA 16 digit,7327.490609837814,7327
BK000117,30189,0209,Standard,2025-01-20 15:24:37,2025-01-21 14:00:37,1,2,0,Gold,"Evening Turndown Service, Executive Lounge Access",,Checked-in,Diners Club / Carte Blanche,369.39386231989846,738
BK000118,1633,0812,Deluxe,2024-03-26 23:14:27,2024-04-03 14:00:27,8,3,0,Gold,"Executive Lounge Access, Evening Turndown Service","Near swimming pool, Room with balcony requested, Quiet room requested, Extra blankets needed, Extra pillows needed, Crib needed for infant, Dairy-free diet restrictions, Nut allergy - strict avoidance needed, Vegetarian meals needed, Anniversary celebration - room decoration requested, Birthday surprise setup needed, Romance package requested, Air purifier needed, Extra hangers needed, Daily newspaper delivery, Printing services required, Video conference setup assistance, Late check-out needed, Daily driver service requested, Private car service needed, Helicopter transfer requested, Fitness equipment in room requested, Daily yoga session scheduling, Air purifier due to allergies",Cancelled,VISA 16 digit,7017.093171817724,14034
BK000119,43078,1509,Suite,2024-07-16 10:15:02,2024-07-23 14:00:02,7,4,0,Gold,"Evening Turndown Service, Executive Lounge Access",,Confirmed,VISA 13 digit,12776.364254035465,25552
BK000120,23252,1528,Suite,2025-07-03 18:48:55,2025-07-12 11:00:55,9,1,3,Bronze,"Basic WiFi, Welcome Drink",,Confirmed,Mastercard,19486.57989732807,19486
BK000121,27235,0724,Deluxe,2025-12-01 03:44:30,2025-12-03 15:44:30,1,2,1,Titanium,"Premium Welcome Gift, Luxury Airport Transfer",,Checked-out,VISA 16 digit,517.9356482591443,2071
BK000122,18205,0404,Standard,2024-12-02 23:07:13,2024-12-08 14:00:13,6,2,0,Gold,"Evening Turndown Service, Premium Welcome Drink",No special requests,Checked-out,VISA 19 digit,2245.3008843527614,4490
BK000123,30600,0403,Standard,2024-12-26 21:43:04,2024-12-29 13:00:04,3,1,0,Silver,"Fruit Basket, Welcome Drink",,Cancelled,JCB 16 digit,1297.2515455754985,1945
BK000124,14085,0120,Standard,2024-03-06 01:36:26,2024-03-11 13:00:26,5,2,0,Silver,"Premium WiFi, Welcome Drink",,Checked-in,Discover,2104.5199994037107,3156
BK000125,27816,0710,Deluxe,2025-08-05 03:11:29,2025-08-11 14:00:29,6,2,1,Gold,"Premium Welcome Drink, Executive Lounge Access",,Cancelled,VISA 16 digit,4875.981483682848,9751
BK000126,18209,0127,Standard,2024-02-08 11:45:47,2024-02-14 14:00:47,6,2,0,Gold,"Premium Welcome Drink, Evening Turndown Service",,Confirmed,Maestro,2438.1445592816813,4876
BK000127,23798,0920,Deluxe,2024-08-09 07:12:42,2024-08-12 16:00:42,3,3,0,Platinum,"Airport Transfer, Premium Amenities","Corner room preferred, Away from elevator, Extra firm pillows, Memory foam pillows requested, Dairy-free diet restrictions, In-room dining setup requested, Champagne and strawberries setup, Proposal setup assistance needed, Extra hangers needed, Daily newspaper delivery, Printing services required, Business center access after hours, Airport pickup requested, Private car service needed, Specific medical equipment storage, Spa appointment scheduling assistance",Checked-in,VISA 16 digit,1839.5322724597038,5518
BK000128,14606,1803,Presidential Suite,2024-09-22 23:46:12,2024-09-30 14:00:12,8,3,0,Gold,"Premium Welcome Drink, Evening Turndown Service",,Cancelled,JCB 16 digit,40546.85402036389,81093
BK000129,24258,1124,Deluxe,2024-04-04 23:05:40,2024-04-11 11:05:40,5,3,0,Titanium,"Private Butler Service, Luxury Airport Transfer",,Checked-out,American Express,3531.8812151233196,14127
BK000130,11526,1704,Suite,2024-08-31 05:39:15,2024-09-07 14:00:15,7,1,0,Gold,"Premium Welcome Drink, Evening Turndown Service",,Confirmed,JCB 16 digit,9142.194392228721,18284
BK000131,31218,0217,Standard,2024-01-25 23:12:04,2024-01-27 16:00:04,2,2,0,Platinum,"Airport Transfer, Welcome Champagne",,Checked-out,Discover,677.6942632166586,2033
BK000132,13439,0128,Standard,2024-06-14 01:09:10,2024-06-26 13:00:10,12,1,1,Silver,"Fruit Basket, Welcome Drink",,Cancelled,Discover,4238.909924849631,6358
BK000133,33283,1617,Suite,2024-04-25 17:02:08,2024-05-05 13:00:08,10,2,1,Silver,"Fruit Basket, Premium WiFi",,Checked-out,VISA 16 digit,21695.165623093242,32542
BK000134,1497,0123,Standard,2024-11-24 17:00:34,2024-12-03 14:00:34,9,1,0,Gold,"Evening Turndown Service, Executive Lounge Access",,Cancelled,Diners Club / Carte Blanche,3097.4171281692315,6194
BK000135,14513,0824,Deluxe,2025-08-03 08:58:22,2025-08-14 20:58:22,10,3,0,Titanium,"Personal Chef Available, Premium Welcome Gift",,Confirmed,VISA 13 digit,5973.226599436052,23892
BK000136,33706,1525,Suite,2025-05-20 07:56:18,2025-06-03 19:56:18,13,3,0,Titanium,"Premium Welcome Gift, Personal Chef Available","Accessible room required, Ocean view preferred, Extra firm pillows, King bed preferred, Dairy-free diet restrictions, Kosher meals required, Anniversary celebration - room decoration requested, Birthday surprise setup needed, Extra towels needed, Daily newspaper delivery, Office supplies needed in room, Video conference setup assistance, Luxury car rental assistance, Helicopter transfer requested, Spa appointment scheduling assistance, Air purifier due to allergies",Cancelled,VISA 16 digit,24746.852619698308,98987
BK000137,42404,1401,Suite,2025-08-27 10:00:25,2025-09-04 14:00:25,8,2,2,Gold,"Evening Turndown Service, Premium Welcome Drink",,Cancelled,Diners Club / Carte Blanche,15463.954710568793,30927
BK000138,19462,0313,Standard,2025-09-13 21:17:45,2025-09-23 13:00:45,10,2,0,Silver,"Fruit Basket, Premium WiFi","Near swimming pool, Quiet room requested, Room with balcony requested, Memory foam pillows requested, Feather-free bedding required, Crib needed for infant, Vegan menu requested, Gluten-free meals required, Early breakfast requested, Wedding anniversary celebration, Romance package requested, Birthday surprise setup needed, Air purifier needed, Extra coffee supplies requested, International power adapter needed, Late check-out needed, Business center access after hours, Meeting room setup needed, Airport pickup requested, Private car service needed, Daily driver service requested, Air purifier due to allergies, Spa appointment scheduling assistance, Personal trainer session requested",Checked-out,VISA 16 digit,4571.499578762011,6857
BK000139,11572,1626,Suite,2025-10-06 12:17:43,2025-10-13 14:00:43,7,3,1,Gold,"Executive Lounge Access, Evening Turndown Service",,Cancelled,JCB 15 digit,13080.483227371564,26160
BK000140,46617,1026,Deluxe,2024-02-23 11:50:22,2024-03-07 13:00:22,13,3,0,Silver,"Welcome Drink, Premium WiFi",,Checked-in,JCB 15 digit,10928.45554678342,16392
BK000141,26222,1616,Suite,2024-01-19 06:00:48,2024-01-20 14:00:48,1,4,0,Gold,"Premium Welcome Drink, Executive Lounge Access",,Cancelled,Mastercard,1586.3108704282292,3172
BK000142,43754,1306,Suite,2024-09-14 10:40:37,2024-09-18 13:00:37,4,2,2,Silver,"Welcome Drink, Premium WiFi",,Cancelled,JCB 15 digit,5232.527914060029,7848
BK000143,36943,0902,Deluxe,2024-05-29 04:51:46,2024-06-06 16:51:46,7,2,1,Titanium,"Luxury Airport Transfer, Private Butler Service",,Checked-out,VISA 16 digit,3859.1110534909035,15436
BK000144,16958,0228,Standard,2025-06-25 06:58:41,2025-07-05 14:00:41,10,2,0,Gold,"Executive Lounge Access, Premium Welcome Drink",,Cancelled,JCB 15 digit,4777.935292088836,9555
BK000145,25598,0818,Deluxe,2024-07-28 17:46:15,2024-08-06 14:00:15,9,2,1,Gold,"Premium Welcome Drink, Executive Lounge Access",,Checked-out,JCB 16 digit,6967.86476597944,13935
BK000146,20395,1630,Suite,2025-10-13 21:27:52,2025-10-17 14:00:52,4,4,0,Gold,"Executive Lounge Access, Premium Welcome Drink",,Checked-out,American Express,8947.554564100223,17895
BK000147,40687,1113,Deluxe,2025-03-03 14:42:43,2025-03-07 16:00:43,4,3,0,Platinum,"Evening Turndown Service, Premium Amenities",,Cancelled,JCB 15 digit,2949.2422464511637,8847
BK000148,12057,0824,Deluxe,2025-12-31 23:19:17,2026-01-11 11:00:17,11,1,2,Bronze,"Welcome Drink, Basic WiFi",,Cancelled,Diners Club / Carte Blanche,9399.087723322144,9399
BK000149,28767,0221,Standard,2025-03-27 20:44:55,2025-04-02 14:00:55,6,1,0,Gold,"Evening Turndown Service, Executive Lounge Access",,Checked-out,JCB 16 digit,2436.6631871686936,4873
BK000150,4218,1614,Suite,2024-05-15 09:46:53,2024-05-17 14:00:53,2,3,0,Gold,"Evening Turndown Service, Executive Lounge Access",,Confirmed,VISA 13 digit,3124.4342026746403,6248
BK000151,47032,1225,Suite,2025-04-17 08:26:03,2025-04-24 11:00:03,7,2,2,Bronze,"Welcome Drink, Basic WiFi",,Cancelled,Mastercard,11021.18309049557,11021
BK000152,22757,1706,Suite,2024-03-02 11:52:12,2024-03-15 13:00:12,13,1,3,Silver,"Premium WiFi, Welcome Drink",,Cancelled,American Express,20992.180987746848,31488
BK000153,2925,0112,Standard,2024-11-06 15:33:12,2024-11-16 11:00:12,10,2,0,Bronze,"Basic WiFi, Welcome Drink",,Checked-out,Maestro,4545.514606519205,4545
BK000154,36826,1913,Presidential Suite,2024-09-02 00:26:11,2024-09-16 16:00:11,14,4,0,Platinum,"Premium Amenities, Airport Transfer",,Checked-out,Mastercard,65039.69031009002,195119
BK000155,13545,1430,Suite,2025-04-07 23:26:51,2025-04-11 11:26:51,2,4,0,Titanium,"Private Butler Service, Custom Room Fragrance",,Checked-out,JCB 16 digit,4355.436874020414,17421
BK000156,2586,1211,Suite,2024-06-09 03:07:32,2024-06-11 14:00:32,2,2,0,Gold,"Premium Welcome Drink, Executive Lounge Access","High floor room requested, Away from elevator, Near swimming pool, Memory foam pillows requested, Extra blankets needed, Feather-free bedding required, In-room dining setup requested, Late dinner service needed, Vegan menu requested, Romance package requested, Birthday surprise setup needed, Anniversary celebration - room decoration requested, International power adapter needed, Extra coffee supplies requested, Humidifier requested, Meeting room setup needed, Video conference setup assistance, Late check-out needed, Helicopter transfer requested, Airport pickup requested, Private car service needed, Spa appointment scheduling assistance, Daily yoga session scheduling, Specific medical equipment storage",Checked-in,JCB 16 digit,3749.4612515985746,7498
BK000157,44129,0726,Deluxe,2024-10-03 00:23:46,2024-10-07 13:00:46,4,1,0,Silver,"Welcome Drink, Premium WiFi",,Checked-out,VISA 13 digit,2372.7892183363465,3559
BK000158,13887,0716,Deluxe,2024-09-14 21:24:12,2024-09-20 11:00:12,6,1,0,Bronze,"Basic WiFi, Welcome Drink",,Confirmed,JCB 15 digit,3297.0535242082196,3297
BK000159,32455,0402,Standard,2025-01-19 17:04:29,2025-01-29 05:04:29,8,1,1,Titanium,"Luxury Airport Transfer, Custom Room Fragrance",,Cancelled,JCB 16 digit,2863.9935721366974,11455
BK000160,29303,1815,Presidential Suite,2025-05-01 14:30:39,2025-05-04 02:30:39,1,4,1,Titanium,"Luxury Airport Transfer, Premium Welcome Gift",,Checked-out,JCB 16 digit,4475.739917931564,17902
BK000161,45537,1223,Suite,2025-03-01 09:20:31,2025-03-14 13:00:31,13,1,2,Silver,"Welcome Drink, Fruit Basket",,Confirmed,American Express,23248.117775932158,34872
BK000162,22222,2014,Presidential Suite,2025-03-26 14:19:22,2025-04-02 11:00:22,7,1,0,Bronze,"Welcome Drink, Basic WiFi",,Cancelled,JCB 16 digit,30165.206929428798,30165
BK000163,25638,0623,Deluxe,2024-07-17 15:47:03,2024-07-21 11:00:03,4,1,0,Bronze,"Basic WiFi, Welcome Drink",,Confirmed,VISA 19 digit,2289.39359616622,2289
BK000164,40088,2026,Presidential Suite,2025-02-11 00:31:40,2025-02-18 12:31:40,6,4,0,Titanium,"Luxury Airport Transfer, Custom Room Fragrance",,Checked-in,VISA 16 digit,35247.190747227796,140988
BK000165,21389,0921,Deluxe,2024-01-14 20:51:53,2024-01-25 14:00:53,11,2,1,Gold,"Evening Turndown Service, Premium Welcome Drink","Accessible room required, Ocean view preferred, Room with bathtub preferred, Hypoallergenic bedding required, Memory foam pillows requested, Extra blankets needed, Late dinner service needed, Kosher meals required, In-room dining setup requested, Romance package requested, Anniversary celebration - room decoration requested, Honeymoon package requested, Air purifier needed, International power adapter needed, Extra hangers needed, Office supplies needed in room, Early check-in requested for business meeting, Printing services required, Airport pickup requested, Luxury car rental assistance, Train station pickup needed, Daily yoga session scheduling, Specific medical equipment storage, Meditation cushion needed",Cancelled,JCB 16 digit,6791.974321115315,13583
BK000166,10451,0210,Standard,2024-08-19 05:49:14,2024-08-25 17:49:14,5,2,0,Titanium,"Private Butler Service, Personal Chef Available",No special requests,Cancelled,American Express,1937.5367568830857,7750
BK000167,37558,1306,Suite,2025-12-19 15:25:42,2025-12-22 03:25:42,1,3,0,Titanium,"Custom Room Fragrance, Personal Chef Available",,Cancelled,VISA 13 digit,1331.5282630122708,5326
BK000168,22530,1423,Suite,2025-09-25 08:38:40,2025-09-28 13:00:40,3,1,3,Silver,"Premium WiFi, Welcome Drink","High floor room requested, Near swimming pool, Accessible room required, King bed preferred, Memory foam pillows requested, Roll-away bed requested, Halal food only, Late dinner service needed, In-room dining setup requested, Birthday surprise setup needed, Honeymoon package requested, Proposal setup assistance needed, Humidifier requested, Air purifier needed, Yoga mat in room, Video conference setup assistance, Business center access after hours, Printing services required, Airport pickup requested, Daily driver service requested, Luxury car rental assistance, Daily yoga session scheduling, Spa appointment scheduling assistance, Meditation cushion needed",Checked-out,VISA 19 digit,5959.4864591655405,8939
BK000169,29210,1907,Presidential Suite,2025-02-10 04:31:05,2025-02-12 14:00:05,2,1,1,Gold,"Premium Welcome Drink, Executive Lounge Access",,Cancelled,Diners Club / Carte Blanche,9132.694219144942,18265
BK000170,16065,0303,Standard,2024-08-30 12:56:29,2024-09-11 13:00:29,12,2,0,Silver,"Premium WiFi, Fruit Basket",,Cancelled,VISA 16 digit,5258.424974907811,7887
BK000171,6844,1307,Suite,2024-04-26 21:53:18,2024-05-02 13:00:18,6,1,2,Silver,"Fruit Basket, Premium WiFi",,Checked-out,VISA 13 digit,9329.047709312677,13993
BK000172,31771,1529,Suite,2024-12-23 23:39:03,2024-12-28 11:39:03,3,3,0,Titanium,"Personal Chef Available, Custom Room Fragrance",,Checked-in,VISA 16 digit,4667.437337862863,18669
BK000173,16697,0524,Deluxe,2024-03-13 00:33:33,2024-03-14 16:00:33,1,1,0,Platinum,"Welcome Champagne, Evening Turndown Service","Near swimming pool, Connecting rooms needed, Away from elevator, King bed preferred, Extra firm pillows, Extra pillows needed, Halal food only, Gluten-free meals required, Vegan menu requested, Honeymoon package requested, Special occasion cake needed, Wedding anniversary celebration, Specific brand toiletries requested, Extra towels needed, Extra coffee supplies requested, Video conference setup assistance, Printing services required, Meeting room setup needed, Helicopter transfer requested, Daily driver service requested, Train station pickup needed, Meditation cushion needed, Specific medical equipment storage, Daily yoga session scheduling",Confirmed,Discover,553.2900289287147,1659
