payment_id,booking_id,amount,payment_method,payment_provider,status,timestamp,processing_fee,total_charged
PAY000215,BK000187,55787.06043346796,Credit Card,MasterCard,Completed,2024-07-08 19:54:21,1618.1247525705708,57405.18518603853
PAY000216,BK000188,55358.674859099905,Credit Card,Discover,Completed,2024-02-24 06:07:55,1605.7015709138973,56964.3764300138
PAY000217,BK000189,2195.7224222043837,Credit Card,American Express,Completed,2025-11-05 16:09:20,63.97595024392713,2259.6983724483107
PAY000218,BK000190,4965.793286918007,Credit Card,MasterCard,Completed,2025-05-08 01:51:18,144.30800532062221,5110.101292238629
PAY000219,BK000191,7873.326666632547,Corporate Account,Corporate Card,Completed,2025-04-25 11:12:50,78.73326666632548,7952.059933298872
PAY000220,BK000192,26946.48554744425,Corporate Account,Direct Billing,Completed,2025-11-23 15:34:32,269.4648554744425,27215.95040291869
PAY000221,BK000193,3126.506750740086,Credit Card,Discover,Completed,2024-05-05 04:58:58,90.96869577146249,3217.4754465115484
PAY000222,BK000194,2160.2858206180927,Credit Card,American Express,Completed,2024-09-09 09:31:04,62.94828879792469,2223.2341094160174
PAY000223,BK000195,19865.29229821233,Debit Card,MasterCard Debit,Completed,2024-06-25 15:46:48,298.17938447318494,20163.471682685515
PAY000224,BK000196,9386.446111434409,Bank Transfer,Wire Transfer,Completed,2025-02-03 04:12:08,96.8644611143441,9483.310572548753
PAY000224,BK000196,46932.23055717204,Bank Transfer,Wire Transfer,Completed,2025-03-20 04:12:08,484.32230557172045,47416.55286274376
PAY000226,BK000197,2550.730833284292,Debit Card,MasterCard Debit,Completed,2025-04-03 11:31:57,38.46096249926438,2589.1917957835567
PAY000227,BK000198,27336.295687974147,Credit Card,Visa,Completed,2024-08-01 02:48:10,793.0525749512502,28129.348262925396
PAY000228,BK000199,13055.269144584376,Debit Card,Visa Debit,Completed,2025-09-07 08:31:46,196.02903716876563,13251.298181753142
PAY000229,BK000200,1772.1736001618044,Debit Card,MasterCard Debit,Completed,2025-03-04 21:38:51,26.782604002427064,1798.9562041642314
PAY000230,BK000201,33426.89815192654,Corporate Account,Corporate Card,Completed,2024-11-17 11:22:10,334.2689815192654,33761.16713344581
PAY000231,BK000202,2844.0052838528422,Bank Transfer,Wire Transfer,Completed,2024-10-17 16:57:08,31.44005283852842,2875.445336691371
PAY000231,BK000202,14220.02641926421,Bank Transfer,Wire Transfer,Completed,2024-11-26 16:57:08,157.2002641926421,14377.226683456853
PAY000233,BK000203,2103.1296099382193,Credit Card,American Express,Completed,2025-09-04 20:35:44,61.29075868820836,2164.4203686264277
PAY000234,BK000204,5507.240376364503,Credit Card,Visa,Completed,2024-11-02 16:58:10,160.00997091457063,5667.250347279074
PAY000235,BK000205,2350.612335568801,Debit Card,MasterCard Debit,Completed,2025-07-08 14:50:22,35.459185033532016,2386.071520602333
PAY000236,BK000206,4504.153377117702,Credit Card,American Express,Completed,2024-02-15 10:35:12,130.92044793641338,4635.073825054115
PAY000237,BK000207,21710.728151013413,Credit Card,Visa,Completed,2024-05-25 09:41:42,629.911116379389,22340.639267392802
PAY000238,BK000208,22133.070999452913,Corporate Account,Direct Billing,Completed,2025-10-29 02:48:24,221.33070999452914,22354.401709447444
PAY000239,BK000209,1671.9046016786513,Credit Card,Discover,Completed,2024-02-28 17:14:30,48.785233448680884,1720.6898351273321
PAY000240,BK000210,3548.935303440882,Credit Card,American Express,Completed,2024-12-31 04:36:49,103.21912379978558,3652.1544272406672
PAY000241,BK000211,10033.620638837181,Corporate Account,Corporate Card,Completed,2025-05-11 04:57:25,100.3362063883718,10133.956845225553
PAY000242,BK000212,8054.663797400386,Credit Card,MasterCard,Completed,2024-10-16 19:38:51,233.88525012461122,8288.549047524997
PAY000243,BK000213,3731.4545928217503,Credit Card,American Express,Completed,2024-03-21 12:06:08,108.51218319183076,3839.9667760135812
PAY000244,BK000214,2357.7121745082786,Credit Card,American Express,Completed,2025-09-25 09:39:39,68.67365306074008,2426.3858275690186
PAY000245,BK000215,234.95900461688248,Bank Transfer,SEPA,Completed,2025-02-26 04:45:21,5.349590046168825,240.30859466305128
PAY000245,BK000215,1174.7950230844124,Bank Transfer,SEPA,Completed,2025-04-03 04:45:21,26.747950230844125,1201.5429733152564
PAY000247,BK000216,2357.8554637257844,Debit Card,Visa Debit,Completed,2024-11-18 15:47:10,35.56783195588677,2393.4232956816713
PAY000248,BK000217,4790.474828675469,Debit Card,Visa Debit,Completed,2024-04-21 23:22:03,72.05712243013204,4862.531951105601
PAY000249,BK000218,4949.467286713826,Debit Card,Visa Debit,Completed,2025-03-16 21:20:04,74.4420093007074,5023.9092960145335
PAY000250,BK000219,1255.8278085432596,Credit Card,MasterCard,Completed,2025-09-23 09:32:10,36.71900644775453,1292.5468149910141
PAY000251,BK000220,24876.20211164816,Credit Card,Visa,Completed,2025-10-17 05:36:05,721.7098612377966,25597.911972885955
PAY000252,BK000221,20241.810165368574,Corporate Account,Direct Billing,Completed,2025-01-24 07:21:32,202.41810165368574,20444.22826702226
PAY000253,BK000222,9616.432062432455,Corporate Account,Corporate Card,Completed,2024-04-10 05:53:43,96.16432062432456,9712.59638305678
PAY000254,BK000223,6044.997339094101,Credit Card,American Express,Completed,2025-03-16 14:27:27,175.60492283372895,6220.60226192783
PAY000255,BK000224,12069.702902474779,Credit Card,Discover,Completed,2025-11-03 05:16:47,350.3213841717686,12420.024286646547
PAY000256,BK000225,4340.315241420055,Credit Card,Visa,Completed,2024-01-26 13:52:53,126.1691420011816,4466.484383421236
PAY000257,BK000226,24638.413000341625,Corporate Account,Corporate Card,Completed,2025-06-10 06:45:05,246.38413000341626,24884.79713034504
PAY000258,BK000227,4340.638737202481,Credit Card,Discover,Completed,2024-04-14 23:33:42,126.17852337887196,4466.817260581353
PAY000259,BK000228,5896.965671649711,Credit Card,MasterCard,Completed,2025-02-03 19:24:43,171.31200447784164,6068.277676127553
PAY000260,BK000229,20689.843469710122,Corporate Account,Corporate Card,Completed,2025-05-11 21:26:09,206.89843469710124,20896.741904407223
PAY000261,BK000230,4263.05471283417,Credit Card,MasterCard,Completed,2024-09-23 21:00:48,123.92858667219092,4386.983299506361
PAY000262,BK000231,9412.29642157824,Credit Card,Visa,Completed,2025-11-27 06:42:13,273.256596225769,9685.553017804008
PAY000263,BK000232,4183.822568108338,Bank Transfer,Wire Transfer,Completed,2025-06-29 09:33:06,44.83822568108337,4228.660793789421
PAY000263,BK000232,20919.112840541686,Bank Transfer,Wire Transfer,Completed,2025-07-29 09:33:06,224.19112840541686,21143.303968947104
PAY000265,BK000233,7222.372297996618,Corporate Account,Corporate Card,Completed,2024-05-30 00:03:41,72.22372297996618,7294.596020976584
PAY000266,BK000234,5216.839018654253,Debit Card,MasterCard Debit,Completed,2024-11-07 06:32:33,78.45258527981379,5295.291603934067
PAY000267,BK000235,5976.937710260433,Corporate Account,Corporate Card,Completed,2024-11-30 01:13:48,59.76937710260433,6036.707087363037
PAY000268,BK000236,3381.1985564555303,Credit Card,Visa,Completed,2025-02-21 00:07:57,98.35475813721038,3479.5533145927407
PAY000269,BK000237,5432.5349712185725,Credit Card,American Express,Completed,2025-12-02 00:40:14,157.84351416533863,5590.3784853839115
PAY000270,BK000238,9840.356952113978,Debit Card,Visa Debit,Completed,2024-05-26 18:13:31,147.80535428170964,9988.162306395687
PAY000271,BK000239,32330.65482063236,Corporate Account,Direct Billing,Completed,2025-10-10 07:28:16,323.3065482063236,32653.961368838685
PAY000272,BK000240,7363.751788536925,Credit Card,American Express,Completed,2024-04-27 17:12:29,213.84880186757084,7577.600590404496
PAY000273,BK000241,2096.7637919316585,Credit Card,Visa,Completed,2025-01-12 17:32:52,61.106149966018094,2157.8699418976767
PAY000274,BK000242,1701.3719069789177,Credit Card,MasterCard,Completed,2025-07-03 06:20:00,49.63978530238861,1751.0116922813063
PAY000275,BK000243,2727.3737694759816,Credit Card,American Express,Completed,2024-06-30 11:48:25,79.39383931480347,2806.767608790785
PAY000276,BK000244,644.1980966976482,Debit Card,Visa Debit,Completed,2024-07-01 01:14:00,9.862971450464721,654.0610681481129
PAY000277,BK000245,3828.1436201112906,Bank Transfer,SEPA,Completed,2024-12-26 15:41:46,41.28143620111291,3869.4250563124037
PAY000277,BK000245,19140.718100556453,Bank Transfer,SEPA,Completed,2025-01-04 15:41:46,206.40718100556452,19347.125281562017
PAY000279,BK000246,7188.00351363503,Debit Card,Visa Debit,Completed,2025-03-23 23:25:25,108.02005270452544,7296.023566339555
PAY000280,BK000247,954.2697401093747,Credit Card,Visa,Completed,2025-08-29 00:44:22,27.973822463171867,982.2435625725465
PAY000281,BK000248,10051.454988472156,Corporate Account,Corporate Card,Completed,2025-10-22 06:13:42,100.51454988472156,10151.969538356878
PAY000282,BK000249,8693.156319500054,Credit Card,American Express,Completed,2024-07-15 22:18:10,252.4015332655016,8945.557852765556
PAY000283,BK000250,1700.5461968361328,Credit Card,MasterCard,Completed,2024-11-29 17:09:59,49.615839708247854,1750.1620365443807
PAY000284,BK000251,1685.4978866145627,Debit Card,Visa Debit,Completed,2025-04-09 10:47:38,25.48246829921844,1710.9803549137812
PAY000285,BK000252,13755.249237217155,Bank Transfer,ACH,Completed,2025-10-30 09:06:02,140.55249237217157,13895.801729589326
PAY000285,BK000252,68776.24618608577,Bank Transfer,ACH,Completed,2025-12-03 09:06:02,702.7624618608578,69479.00864794663
PAY000287,BK000253,15768.649820463963,Credit Card,Discover,Completed,2025-04-13 14:26:55,457.59084479345495,16226.240665257417
PAY000288,BK000254,3784.177541692945,Debit Card,MasterCard Debit,Completed,2024-01-31 19:57:29,56.96266312539417,3841.140204818339
PAY000289,BK000255,56423.77901921583,Corporate Account,Direct Billing,Completed,2024-12-05 06:59:57,564.2377901921583,56988.016809407985
PAY000290,BK000256,33853.46997776625,Credit Card,Visa,Completed,2024-10-07 05:50:48,982.0506293552213,34835.52060712148
PAY000291,BK000257,455.26245609824656,Bank Transfer,Wire Transfer,Completed,2025-09-07 12:55:19,7.552624560982466,462.815080659229
PAY000291,BK000257,2276.3122804912327,Bank Transfer,Wire Transfer,Completed,2025-10-10 12:55:19,37.76312280491233,2314.075403296145
PAY000293,BK000258,9176.54256358162,Debit Card,MasterCard Debit,Completed,2025-01-10 18:59:00,137.84813845372426,9314.390702035344
PAY000294,BK000259,5308.299016703691,Bank Transfer,SEPA,Completed,2025-09-01 22:16:59,56.08299016703692,5364.382006870728
PAY000294,BK000259,26541.495083518457,Bank Transfer,SEPA,Completed,2025-10-02 22:16:59,280.4149508351846,26821.91003435364
PAY000296,BK000260,1366.1624548730824,Credit Card,American Express,Completed,2025-08-22 14:44:13,39.91871119131939,1406.0811660644017
PAY000297,BK000261,2924.32617197046,Credit Card,MasterCard,Completed,2025-07-01 15:47:58,85.10545898714335,3009.4316309576034
PAY000298,BK000262,489.85240824799394,Credit Card,Discover,Completed,2024-07-06 08:56:33,14.505719839191826,504.3581280871858
PAY000299,BK000263,701.6693708830525,Credit Card,American Express,Completed,2025-10-22 03:11:06,20.648411755608524,722.317782638661
PAY000300,BK000264,59296.0209027128,Credit Card,Discover,Completed,2024-05-21 22:35:46,1719.8846061786712,61015.90550889147
PAY000301,BK000265,5715.79925563445,Corporate Account,Corporate Card,Completed,2024-03-30 04:22:49,57.157992556344496,5772.957248190794
PAY000302,BK000266,6335.223422446119,Credit Card,Visa,Completed,2024-04-19 09:27:24,184.02147925093746,6519.244901697057
PAY000303,BK000267,2452.9746961754486,Credit Card,Discover,Completed,2025-07-12 01:01:59,71.43626618908802,2524.4109623645368
PAY000304,BK000268,2474.93352818603,Credit Card,MasterCard,Completed,2025-09-24 00:12:25,72.07307231739487,2547.0066005034246
PAY000305,BK000269,15597.135363174852,Corporate Account,Corporate Card,Completed,2025-03-31 03:33:48,155.9713536317485,15753.1067168066
PAY000306,BK000270,11398.885563962098,Corporate Account,Direct Billing,Completed,2025-01-15 18:21:48,113.98885563962098,11512.87441960172
PAY000307,BK000271,4841.077358734529,Credit Card,MasterCard,Completed,2024-11-25 22:21:29,140.69124340330137,4981.76860213783
PAY000308,BK000272,26380.534486537923,Corporate Account,Direct Billing,Completed,2024-03-16 03:43:45,263.80534486537925,26644.339831403304
PAY000309,BK000273,7249.94341552849,Credit Card,Discover,Completed,2024-03-31 19:50:40,210.54835905032624,7460.491774578816
PAY000310,BK000274,25103.389630604175,Credit Card,Visa,Completed,2025-10-28 15:36:50,728.2982992875211,25831.687929891697
PAY000311,BK000275,8666.853841694654,Bank Transfer,ACH,Completed,2024-07-22 00:03:33,89.66853841694655,8756.5223801116
PAY000311,BK000275,43334.26920847327,Bank Transfer,ACH,Completed,2024-08-24 00:03:33,448.34269208473273,43782.611900558004
PAY000313,BK000276,478.57362313557377,Credit Card,MasterCard,Completed,2024-03-25 16:02:42,14.17863507093164,492.7522582065054
PAY000314,BK000277,8713.443318070973,Debit Card,Visa Debit,Completed,2025-02-06 20:01:15,130.90164977106457,8844.344967842038
PAY000315,BK000278,18186.557188575654,Credit Card,MasterCard,Completed,2024-02-08 07:37:01,527.710158468694,18714.267347044348
PAY000316,BK000279,4262.077187238624,Credit Card,MasterCard,Completed,2024-10-08 00:13:32,123.9002384299201,4385.977425668544
PAY000317,BK000280,3937.161622168531,Credit Card,Visa,Completed,2025-01-17 04:59:47,114.4776870428874,4051.639309211418
PAY000318,BK000281,4109.026113768097,Credit Card,Visa,Completed,2024-06-15 16:38:16,119.46175729927482,4228.487871067372
PAY000319,BK000282,2901.7800589959043,Credit Card,Discover,Completed,2024-03-25 12:56:38,84.45162171088123,2986.2316807067855
PAY000320,BK000283,545.2581742675212,Credit Card,MasterCard,Completed,2024-04-04 00:53:58,16.112487053758116,561.3706613212794
PAY000321,BK000284,3673.7083067281314,Debit Card,MasterCard Debit,Completed,2025-07-24 10:01:49,55.30562460092197,3729.0139313290533
PAY000322,BK000285,765.6991038855078,Debit Card,Visa Debit,Completed,2023-12-18 22:33:34,11.685486558282616,777.3845904437904
PAY000323,BK000286,39257.17691732215,Debit Card,MasterCard Debit,Completed,2025-04-14 23:58:30,589.0576537598322,39846.23457108198
PAY000324,BK000287,4162.655221088379,Credit Card,Discover,Completed,2024-08-21 13:43:34,121.017001411563,4283.672222499942
PAY000325,BK000288,3051.02294525064,Debit Card,MasterCard Debit,Completed,2024-04-13 22:16:25,45.9653441787596,3096.9882894293996
PAY000326,BK000289,17978.687178192613,Credit Card,American Express,Completed,2024-02-20 15:23:25,521.6819281675857,18500.3691063602
PAY000327,BK000290,5836.279841384852,Credit Card,Visa,Completed,2024-07-18 04:23:59,169.55211540016074,6005.831956785013
PAY000328,BK000291,11443.562966728277,Credit Card,American Express,Completed,2025-02-26 21:38:07,332.16332603512006,11775.726292763398
PAY000329,BK000292,17942.012030756072,Credit Card,Visa,Completed,2024-04-04 02:28:58,520.6183488919261,18462.630379648
PAY000330,BK000293,3844.187895223271,Debit Card,Visa Debit,Completed,2024-10-24 11:10:19,57.862818428349065,3902.05071365162
PAY000331,BK000294,4581.593801752039,Debit Card,Visa Debit,Completed,2024-05-18 13:26:52,68.92390702628059,4650.5177087783195
PAY000332,BK000295,63861.95530759052,Credit Card,Discover,Completed,2025-10-25 19:51:06,1852.296703920125,65714.25201151065
PAY000333,BK000296,274.60750679339503,Corporate Account,Direct Billing,Completed,2025-04-10 19:00:25,2.7460750679339503,277.35358186132896
PAY000334,BK000297,22631.761895983538,Corporate Account,Corporate Card,Completed,2024-11-14 00:49:40,226.3176189598354,22858.079514943372
PAY000335,BK000298,22563.532662127174,Credit Card,Discover,Completed,2023-12-28 15:01:31,654.642447201688,23218.175109328862
PAY000336,BK000299,32569.330799567386,Debit Card,MasterCard Debit,Completed,2024-04-20 17:43:07,488.73996199351075,33058.0707615609
PAY000337,BK000300,39555.84861728765,Credit Card,Discover,Completed,2025-12-12 17:51:51,1147.4196099013418,40703.26822718899
PAY000338,BK000301,3708.3649322775423,Credit Card,Discover,Completed,2025-05-23 07:13:25,107.84258303604872,3816.207515313591
PAY000339,BK000302,79879.8788222224,Corporate Account,Corporate Card,Completed,2024-04-23 16:28:42,798.798788222224,80678.67761044462
PAY000340,BK000303,4637.902948144485,Credit Card,Visa,Completed,2025-09-23 07:22:58,134.7991854961901,4772.702133640675
PAY000341,BK000304,2639.6928725407197,Credit Card,American Express,Completed,2025-08-31 00:23:06,76.85109330368087,2716.5439658444006
PAY000342,BK000305,7077.1316538925585,Credit Card,Visa,Completed,2025-02-11 12:21:34,205.53681796288421,7282.6684718554425
PAY000343,BK000306,431.35366043093904,Credit Card,Discover,Completed,2025-03-24 03:12:24,12.809256152497234,444.1629165834363
PAY000344,BK000307,6278.52593320059,Corporate Account,Corporate Card,Completed,2025-01-24 22:48:51,62.7852593320059,6341.311192532596
PAY000345,BK000308,8911.392673272501,Debit Card,Visa Debit,Completed,2025-12-05 13:58:15,133.8708900990875,9045.263563371589
PAY000346,BK000309,21777.759212387096,Corporate Account,Corporate Card,Completed,2025-02-19 15:21:33,217.77759212387096,21995.536804510968
PAY000347,BK000310,562.8300056286826,Credit Card,American Express,Completed,2025-05-17 04:08:18,16.622070163231797,579.4520757919144
PAY000348,BK000311,2608.220014006413,Bank Transfer,Wire Transfer,Completed,2024-05-18 00:01:20,29.08220014006413,2637.302214146477
PAY000348,BK000311,13041.100070032064,Bank Transfer,Wire Transfer,Completed,2024-06-16 00:01:20,145.41100070032064,13186.511070732384
PAY000350,BK000312,4745.101382509973,Credit Card,MasterCard,Completed,2024-04-26 16:51:15,137.90794009278923,4883.009322602762
