room_id,room_number,floor,type,square_feet,basic_amenities,additional_amenities,max_occupancy,bed_type,view_type,accessibility,status,last_renovation,base_rate,max_rate
RM000086,0326,3,Standard,430,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['Courtyard View', 'Evening Turndown Service', 'City View']",2,Queen,City View,False,Available,2023-09-21,350,500
RM000087,0327,3,Standard,432,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']",['Evening Turndown Service'],2,Double Queen,Standard View,False,Maintenance,2023-08-23,350,500
RM000088,0328,3,Standard,380,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']",['City View'],2,Double Queen,City View,False,Occupied,2024-11-30,350,500
RM000089,0329,3,Standard,351,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['City View', 'Evening Turndown Service', 'Courtyard View']",2,Queen,Courtyard View,False,Available,2024-08-05,350,500
RM000090,0330,3,Standard,400,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['Courtyard View', 'Evening Turndown Service', 'City View']",2,Queen,Evening Turndown Service,False,Available,2024-06-19,350,500
RM000091,0401,4,Standard,432,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['Evening Turndown Service', 'City View', 'Courtyard View']",2,Queen,City View,False,Occupied,2023-08-22,350,500
RM000092,0402,4,Standard,392,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['Courtyard View', 'City View', 'Evening Turndown Service']",2,Queen,Evening Turndown Service,False,Occupied,2022-05-31,350,500
RM000093,0403,4,Standard,425,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']",['City View'],2,Queen,City View,False,Maintenance,2022-06-04,350,500
RM000094,0404,4,Standard,380,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['City View', 'Courtyard View']",2,Queen,Courtyard View,False,Maintenance,2025-01-02,350,500
RM000095,0405,4,Standard,447,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']",['Courtyard View'],2,Double Queen,Courtyard View,True,Occupied,2023-10-11,350,500
RM000096,0406,4,Standard,383,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['City View', 'Courtyard View']",2,Queen,City View,False,Available,2024-09-22,350,500
RM000097,0407,4,Standard,374,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['Evening Turndown Service', 'City View', 'Courtyard View']",2,Double Queen,Courtyard View,False,Maintenance,2023-03-12,350,500
RM000098,0408,4,Standard,390,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']",['Evening Turndown Service'],2,Queen,Standard View,False,Available,2023-02-05,350,500
RM000099,0409,4,Standard,374,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['Evening Turndown Service', 'City View', 'Courtyard View']",2,Queen,Evening Turndown Service,True,Available,2022-04-25,350,500
RM000100,0410,4,Standard,398,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']",['Evening Turndown Service'],2,Queen,Standard View,False,Maintenance,2024-04-04,350,500
RM000101,0411,4,Standard,365,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['City View', 'Courtyard View', 'Evening Turndown Service']",2,Double Queen,Courtyard View,False,Maintenance,2022-10-06,350,500
RM000102,0412,4,Standard,410,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['City View', 'Evening Turndown Service']",2,Double Queen,City View,False,Available,2022-10-20,350,500
RM000103,0413,4,Standard,370,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['City View', 'Evening Turndown Service']",2,Double Queen,Evening Turndown Service,False,Occupied,2023-11-14,350,500
RM000104,0414,4,Standard,368,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']",['Courtyard View'],2,Queen,Courtyard View,True,Occupied,2023-01-08,350,500
RM000105,0415,4,Standard,402,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['Evening Turndown Service', 'Courtyard View', 'City View']",2,Queen,Courtyard View,False,Occupied,2022-02-07,350,500
RM000106,0416,4,Standard,442,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']",['Courtyard View'],2,Double Queen,Courtyard View,False,Maintenance,2024-11-23,350,500
RM000107,0417,4,Standard,442,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['City View', 'Evening Turndown Service']",2,Queen,Evening Turndown Service,False,Occupied,2024-04-20,350,500
RM000108,0418,4,Standard,383,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']",['City View'],2,Queen,City View,False,Available,2024-03-17,350,500
RM000109,0419,4,Standard,430,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['City View', 'Evening Turndown Service', 'Courtyard View']",2,Double Queen,Courtyard View,False,Available,2022-09-09,350,500
RM000110,0420,4,Standard,372,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']",['City View'],2,Queen,City View,True,Occupied,2022-10-07,350,500
RM000111,0421,4,Standard,374,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['Courtyard View', 'Evening Turndown Service']",2,Double Queen,Evening Turndown Service,False,Occupied,2023-02-07,350,500
RM000112,0422,4,Standard,404,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['Evening Turndown Service', 'Courtyard View', 'City View']",2,Queen,Courtyard View,True,Maintenance,2022-08-09,350,500
RM000113,0423,4,Standard,439,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['Evening Turndown Service', 'City View']",2,Queen,City View,False,Available,2023-03-07,350,500
RM000114,0424,4,Standard,363,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['Evening Turndown Service', 'City View', 'Courtyard View']",2,Double Queen,Evening Turndown Service,False,Available,2023-11-06,350,500
RM000115,0425,4,Standard,448,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']",['Courtyard View'],2,Queen,Courtyard View,False,Maintenance,2022-04-28,350,500
RM000116,0426,4,Standard,371,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['Evening Turndown Service', 'Courtyard View']",2,Queen,Courtyard View,False,Maintenance,2022-11-20,350,500
RM000117,0427,4,Standard,377,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']",['City View'],2,Double Queen,City View,False,Maintenance,2022-05-20,350,500
RM000118,0428,4,Standard,429,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['City View', 'Courtyard View', 'Evening Turndown Service']",2,Queen,City View,False,Available,2023-08-02,350,500
RM000119,0429,4,Standard,414,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['Courtyard View', 'City View', 'Evening Turndown Service']",2,Queen,Evening Turndown Service,False,Maintenance,2024-03-24,350,500
RM000120,0430,4,Standard,352,"['Air Conditioning', 'Smart TV', 'Premium Coffee Maker', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bathrobes', 'Slippers']","['Courtyard View', 'Evening Turndown Service']",2,Double Queen,Evening Turndown Service,False,Maintenance,2023-02-05,350,500
RM000121,0501,5,Deluxe,561,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']",['Pool View'],3,King,Pool View,False,Occupied,2022-09-06,500,750
RM000122,0502,5,Deluxe,460,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Soaking Tub', 'Pool View', 'Ocean View']",3,Double Queen,Ocean View,False,Occupied,2024-11-25,500,750
RM000123,0503,5,Deluxe,538,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Soaking Tub', 'Pool View', 'Balcony', 'Lounge Access', 'Ocean View']",3,Double Queen,Balcony,False,Maintenance,2024-10-02,500,750
RM000124,0504,5,Deluxe,565,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Ocean View', 'Balcony', 'Lounge Access']",3,Double Queen,Lounge Access,False,Occupied,2023-01-20,500,750
RM000125,0505,5,Deluxe,456,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Pool View', 'Soaking Tub', 'Ocean View']",3,Double Queen,Ocean View,False,Occupied,2023-05-16,500,750
RM000126,0506,5,Deluxe,549,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']",['Pool View'],3,King,Pool View,False,Maintenance,2023-06-18,500,750
RM000127,0507,5,Deluxe,459,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Ocean View', 'Lounge Access']",3,Double Queen,Ocean View,False,Maintenance,2023-10-22,500,750
RM000128,0508,5,Deluxe,580,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Balcony', 'Soaking Tub', 'Pool View']",3,King,Soaking Tub,False,Available,2024-11-17,500,750
RM000129,0509,5,Deluxe,469,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Ocean View', 'Lounge Access']",3,King,Ocean View,False,Available,2024-09-16,500,750
RM000130,0510,5,Deluxe,492,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Soaking Tub', 'Ocean View']",3,King,Ocean View,False,Maintenance,2022-09-30,500,750
RM000131,0511,5,Deluxe,461,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Ocean View', 'Soaking Tub', 'Lounge Access', 'Pool View']",3,Double Queen,Ocean View,False,Maintenance,2023-05-10,500,750
RM000132,0512,5,Deluxe,593,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']",['Soaking Tub'],3,King,Standard View,False,Maintenance,2023-04-06,500,750
RM000133,0513,5,Deluxe,450,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Lounge Access', 'Pool View', 'Ocean View', 'Balcony', 'Soaking Tub']",3,King,Ocean View,False,Maintenance,2022-06-04,500,750
RM000134,0514,5,Deluxe,549,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Balcony', 'Lounge Access', 'Soaking Tub']",3,King,Standard View,False,Occupied,2022-08-09,500,750
RM000135,0515,5,Deluxe,466,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Balcony', 'Lounge Access', 'Ocean View']",3,King,Ocean View,False,Occupied,2023-01-29,500,750
RM000136,0516,5,Deluxe,473,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Soaking Tub', 'Lounge Access', 'Pool View', 'Ocean View', 'Balcony']",3,King,Soaking Tub,False,Occupied,2024-07-02,500,750
RM000137,0517,5,Deluxe,548,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Balcony', 'Soaking Tub']",3,King,Standard View,False,Available,2022-03-23,500,750
RM000138,0518,5,Deluxe,596,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Ocean View', 'Soaking Tub', 'Lounge Access', 'Pool View', 'Balcony']",3,Double Queen,Lounge Access,False,Maintenance,2022-12-28,500,750
RM000139,0519,5,Deluxe,484,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Lounge Access', 'Ocean View', 'Soaking Tub', 'Balcony', 'Pool View']",3,Double Queen,Ocean View,False,Maintenance,2023-02-28,500,750
RM000140,0520,5,Deluxe,511,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']",['Lounge Access'],3,King,Standard View,False,Maintenance,2022-11-17,500,750
RM000141,0521,5,Deluxe,484,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Pool View', 'Balcony']",3,King,Balcony,False,Occupied,2024-11-28,500,750
RM000142,0522,5,Deluxe,531,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Balcony', 'Ocean View']",3,King,Balcony,False,Maintenance,2022-10-26,500,750
RM000143,0523,5,Deluxe,503,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Soaking Tub', 'Lounge Access']",3,Double Queen,Standard View,False,Occupied,2024-11-03,500,750
RM000144,0524,5,Deluxe,478,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Balcony', 'Lounge Access', 'Soaking Tub']",3,King,Standard View,True,Maintenance,2024-05-12,500,750
RM000145,0525,5,Deluxe,528,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Soaking Tub', 'Pool View', 'Balcony']",3,King,Balcony,False,Occupied,2024-02-01,500,750
RM000146,0526,5,Deluxe,552,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Lounge Access', 'Balcony']",3,King,Standard View,False,Available,2024-09-03,500,750
