feedback_id,booking_id,customer_id,rating,feedback_text,feedback_date,sentiment,category,subcategory,feedback_source,language,is_verified_stay,helpful_votes,satisfaction_scores,tags,status,response_required,response_text,staff_response,response_date,response_time_hours,resolved
FB000050,BK024104,4071,5,What an outstanding service experience! quick response to requests Every aspect was carefully thought out. The experience was absolutely flawless. It's rare to find this level of excellence. I can't wait to visit again.,2025-03-17 13:00:27,positive,service,front desk,in-person,de,True,94,"{'cleanliness': 3, 'service': 1, 'value': 3, 'location': 1, 'amenities': 5}",service quality,resolved,False,Your kind words about our service mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,Your kind words about our service mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,2025-03-19 01:00:27,36.0,True
FB000051,BK011468,47658,4,"The amenities met standard expectations. gym equipment outdated Nothing particularly stood out, either positively or negatively. Better communication between departments is essential. It served its purpose but left room for improvement. Acceptable, though not outstanding.",2025-04-06 00:20:51,neutral,amenities,gym,email,en,True,82,"{'cleanliness': 4, 'service': 4, 'value': 5, 'location': 2, 'amenities': 3}","amenities, quality, maintenance",resolved,False,Thank you for your feedback regarding our amenities. We value your feedback and take it seriously. We are continuously working to improve our services.,,2025-04-06 09:20:51,9.0,True
FB000052,BK038606,16942,4,What an outstanding dining experience! authentic local cuisine Every aspect was carefully thought out. The attention to detail was truly remarkable. It's rare to find this level of excellence. Exactly what a luxury hotel should be.,2024-07-06 14:00:27,positive,dining,menu variety,phone,de,True,54,"{'cleanliness': 1, 'service': 1, 'value': 4, 'location': 1, 'amenities': 2}","service, menu, restaurant",resolved,False,Your kind words about our dining mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,,2024-07-07 16:00:27,26.0,True
FB000053,BK038809,38463,4,I had an exceptional dining experience during my stay. excellent food quality The attention to detail was remarkable. A perfect example of luxury hospitality. I would definitely recommend this aspect of the hotel to others. Highly recommended for anyone seeking quality.,2024-08-30 13:00:40,positive,dining,menu variety,in-person,zh,True,31,"{'cleanliness': 3, 'service': 3, 'value': 5, 'location': 4, 'amenities': 2}","restaurant, dining",resolved,True,Thank you for your wonderful feedback about our dining! We value your feedback and take it seriously. We look forward to welcoming you back soon.,Thank you for your wonderful feedback about our dining! We value your feedback and take it seriously. We look forward to welcoming you back soon.,2024-08-31 10:00:40,21.0,True
FB000054,BK045403,24259,4,I had an exceptional room experience during my stay. comfortable bed and linens The attention to detail was remarkable. The staff went above and beyond. I would definitely recommend this aspect of the hotel to others. A truly memorable experience worth repeating.,2024-01-21 10:06:41,positive,room,noise,in-person,en,True,68,"{'cleanliness': 3, 'service': 4, 'value': 1, 'location': 4, 'amenities': 1}",comfort,resolved,False,We're delighted to hear about your experience with our room. We value your feedback and take it seriously. We hope to see you again!,,2024-01-22 00:06:41,14.0,True
FB000055,BK023681,31276,3,"Unfortunately, the amenities fell short of expectations. wifi connectivity issues This significantly impacted my stay. The spa should be a priority for improvement. There's definitely room for improvement. Disappointed given the hotel's reputation.",2025-03-02 14:00:06,negative,amenities,gym,web,fr,True,23,"{'cleanliness': 4, 'service': 1, 'value': 3, 'location': 5, 'amenities': 4}","quality, amenities",pending,True,We sincerely apologize for your experience with our amenities. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,We sincerely apologize for your experience with our amenities. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,2025-03-03 09:00:06,19.0,True
FB000056,BK000981,47291,4,"The service exceeded all my expectations. friendly and helpful concierge Throughout my stay, I was consistently impressed. The experience was absolutely flawless. This level of quality really sets this hotel apart. Looking forward to my next stay here.",2024-02-20 16:00:29,positive,service,housekeeping,email,de,True,96,"{'cleanliness': 5, 'service': 4, 'value': 3, 'location': 2, 'amenities': 5}","staff, hospitality, service quality",resolved,True,Your kind words about our service mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,,2024-02-21 15:00:29,23.0,True
FB000057,BK035467,4702,4,I can't say enough good things about the room. beautiful view from the window The quality was consistently high throughout my stay. A masterclass in customer service. This is exactly what you hope for in a luxury hotel. A truly memorable experience worth repeating.,2025-01-27 19:46:39,positive,room,cleanliness,mobile,ja,True,18,"{'cleanliness': 4, 'service': 3, 'value': 4, 'location': 4, 'amenities': 2}","amenities, comfort, room quality",resolved,False,We're delighted to hear about your experience with our room. We value your feedback and take it seriously. We hope to see you again!,We're delighted to hear about your experience with our room. We value your feedback and take it seriously. We hope to see you again!,2025-01-29 04:46:39,33.0,True
FB000058,BK034248,12908,5,"The amenities exceeded all my expectations. clean and modern gym Throughout my stay, I was consistently impressed. Everything was handled with utmost professionalism. This level of quality really sets this hotel apart. This sets a new standard for excellence.",2024-04-08 03:35:55,positive,amenities,spa,mobile,es,True,38,"{'cleanliness': 3, 'service': 2, 'value': 1, 'location': 5, 'amenities': 1}",availability,resolved,True,Your kind words about our amenities mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,,2024-04-09 12:35:55,33.0,True
FB000059,BK005672,19675,4,I had an exceptional amenities experience during my stay. beautiful pool area The attention to detail was remarkable. Couldn't have asked for a better experience. I would definitely recommend this aspect of the hotel to others. Exactly what a luxury hotel should be.,2024-02-25 11:00:20,positive,amenities,wifi,phone,ja,True,25,"{'cleanliness': 1, 'service': 2, 'value': 3, 'location': 5, 'amenities': 2}","availability, amenities",resolved,False,Thank you for your wonderful feedback about our amenities! We value your feedback and take it seriously. We look forward to welcoming you back soon.,,2024-02-25 13:00:20,2.0,True
FB000060,BK040767,7165,4,My experience with the dining was mixed. food temperature issues Some aspects were good while others needed attention. Better communication between departments is essential. It was generally satisfactory but could be better. Hoping to see improvements on my next visit.,2025-10-22 16:00:32,neutral,dining,ambiance,web,en,True,31,"{'cleanliness': 3, 'service': 5, 'value': 2, 'location': 3, 'amenities': 2}","restaurant, dining",resolved,False,Thank you for sharing your thoughts about our dining. We value your feedback and take it seriously. We are continuously working to improve our services.,,2025-10-23 12:00:32,20.0,True
