staff_id,date,shift,department
ST000744,2025-01-30 03:03:28.336604,Morning,Housekeeping
ST000538,2025-01-30 03:03:28.336604,Morning,Housekeeping
ST000758,2025-01-30 03:03:28.336604,Afternoon,Housekeeping
ST000831,2025-01-30 03:03:28.336604,Afternoon,Housekeeping
ST000239,2025-01-30 03:03:28.336604,Afternoon,Housekeeping
ST000783,2025-01-30 03:03:28.336604,Afternoon,Housekeeping
ST000598,2025-01-30 03:03:28.336604,Afternoon,Housekeeping
ST000533,2025-01-30 03:03:28.336604,Night,Housekeeping
ST000194,2025-01-30 03:03:28.336604,Night,Housekeeping
ST000081,2025-01-30 03:03:28.336604,Night,Housekeeping
ST000029,2025-01-30 03:03:28.336604,Night,Housekeeping
ST000154,2025-01-30 03:03:28.336604,Night,Housekeeping
ST000973,2025-01-30 03:03:28.336604,Morning,Spa & Wellness
ST000739,2025-01-30 03:03:28.336604,Morning,Spa & Wellness
ST000278,2025-01-30 03:03:28.336604,Morning,Spa & Wellness
ST000822,2025-01-30 03:03:28.336604,Afternoon,Spa & Wellness
ST000512,2025-01-30 03:03:28.336604,Afternoon,Spa & Wellness
ST000191,2025-01-30 03:03:28.336604,Afternoon,Spa & Wellness
ST000832,2025-01-30 03:03:28.336604,Night,Spa & Wellness
ST000173,2025-01-30 03:03:28.336604,Night,Spa & Wellness
ST000544,2025-01-30 03:03:28.336604,Night,Spa & Wellness
ST000950,2025-01-31 03:03:28.336604,Morning,Security
ST000092,2025-01-31 03:03:28.336604,Morning,Security
ST000740,2025-01-31 03:03:28.336604,Morning,Security
ST000946,2025-01-31 03:03:28.336604,Afternoon,Security
ST000522,2025-01-31 03:03:28.336604,Afternoon,Security
ST000865,2025-01-31 03:03:28.336604,Afternoon,Security
ST000001,2025-01-31 03:03:28.336604,Night,Security
ST000778,2025-01-31 03:03:28.336604,Night,Security
ST000354,2025-01-31 03:03:28.336604,Night,Security
ST000725,2025-01-31 03:03:28.336604,Morning,Maintenance
ST000157,2025-01-31 03:03:28.336604,Morning,Maintenance
ST000288,2025-01-31 03:03:28.336604,Afternoon,Maintenance
ST000994,2025-01-31 03:03:28.336604,Afternoon,Maintenance
ST000018,2025-01-31 03:03:28.336604,Night,Maintenance
ST000063,2025-01-31 03:03:28.336604,Night,Maintenance
ST000637,2025-01-31 03:03:28.336604,Morning,Front Desk
ST000692,2025-01-31 03:03:28.336604,Morning,Front Desk
ST000996,2025-01-31 03:03:28.336604,Morning,Front Desk
ST000057,2025-01-31 03:03:28.336604,Afternoon,Front Desk
ST000862,2025-01-31 03:03:28.336604,Afternoon,Front Desk
ST000003,2025-01-31 03:03:28.336604,Afternoon,Front Desk
ST000440,2025-01-31 03:03:28.336604,Night,Front Desk
ST000140,2025-01-31 03:03:28.336604,Night,Front Desk
ST000659,2025-01-31 03:03:28.336604,Night,Front Desk
ST000277,2025-01-31 03:03:28.336604,Morning,Administration
ST000848,2025-01-31 03:03:28.336604,Morning,Administration
ST000184,2025-01-31 03:03:28.336604,Afternoon,Administration
ST000900,2025-01-31 03:03:28.336604,Afternoon,Administration
ST000904,2025-01-31 03:03:28.336604,Night,Administration
ST000295,2025-01-31 03:03:28.336604,Night,Administration
ST000957,2025-01-31 03:03:28.336604,Morning,Food & Beverage
ST000907,2025-01-31 03:03:28.336604,Morning,Food & Beverage
ST000588,2025-01-31 03:03:28.336604,Morning,Food & Beverage
ST000203,2025-01-31 03:03:28.336604,Morning,Food & Beverage
ST000508,2025-01-31 03:03:28.336604,Afternoon,Food & Beverage
ST000605,2025-01-31 03:03:28.336604,Afternoon,Food & Beverage
ST000329,2025-01-31 03:03:28.336604,Afternoon,Food & Beverage
ST000491,2025-01-31 03:03:28.336604,Afternoon,Food & Beverage
ST000031,2025-01-31 03:03:28.336604,Night,Food & Beverage
ST000613,2025-01-31 03:03:28.336604,Night,Food & Beverage
ST000757,2025-01-31 03:03:28.336604,Night,Food & Beverage
ST000456,2025-01-31 03:03:28.336604,Night,Food & Beverage
ST000503,2025-01-31 03:03:28.336604,Morning,Housekeeping
ST000999,2025-01-31 03:03:28.336604,Morning,Housekeeping
ST000685,2025-01-31 03:03:28.336604,Morning,Housekeeping
ST000841,2025-01-31 03:03:28.336604,Morning,Housekeeping
ST000145,2025-01-31 03:03:28.336604,Morning,Housekeeping
ST000593,2025-01-31 03:03:28.336604,Afternoon,Housekeeping
ST000380,2025-01-31 03:03:28.336604,Afternoon,Housekeeping
ST000873,2025-01-31 03:03:28.336604,Afternoon,Housekeeping
ST000038,2025-01-31 03:03:28.336604,Afternoon,Housekeeping
ST000671,2025-01-31 03:03:28.336604,Afternoon,Housekeeping
ST000824,2025-01-31 03:03:28.336604,Night,Housekeeping
ST000593,2025-01-31 03:03:28.336604,Night,Housekeeping
ST000285,2025-01-31 03:03:28.336604,Night,Housekeeping
ST000685,2025-01-31 03:03:28.336604,Night,Housekeeping
ST000639,2025-01-31 03:03:28.336604,Night,Housekeeping
ST000361,2025-01-31 03:03:28.336604,Morning,Spa & Wellness
ST000021,2025-01-31 03:03:28.336604,Morning,Spa & Wellness
ST000359,2025-01-31 03:03:28.336604,Morning,Spa & Wellness
ST000951,2025-01-31 03:03:28.336604,Afternoon,Spa & Wellness
ST000147,2025-01-31 03:03:28.336604,Afternoon,Spa & Wellness
ST000641,2025-01-31 03:03:28.336604,Afternoon,Spa & Wellness
ST000798,2025-01-31 03:03:28.336604,Night,Spa & Wellness
ST000241,2025-01-31 03:03:28.336604,Night,Spa & Wellness
ST000458,2025-01-31 03:03:28.336604,Night,Spa & Wellness
ST000679,2025-02-01 03:03:28.336604,Morning,Security
ST000708,2025-02-01 03:03:28.336604,Morning,Security
ST000601,2025-02-01 03:03:28.336604,Morning,Security
ST000279,2025-02-01 03:03:28.336604,Afternoon,Security
ST000111,2025-02-01 03:03:28.336604,Afternoon,Security
ST000937,2025-02-01 03:03:28.336604,Afternoon,Security
ST000735,2025-02-01 03:03:28.336604,Night,Security
ST000772,2025-02-01 03:03:28.336604,Night,Security
ST000877,2025-02-01 03:03:28.336604,Night,Security
ST000564,2025-02-01 03:03:28.336604,Morning,Maintenance
ST000655,2025-02-01 03:03:28.336604,Morning,Maintenance
ST000310,2025-02-01 03:03:28.336604,Afternoon,Maintenance
ST000039,2025-02-01 03:03:28.336604,Afternoon,Maintenance
ST000094,2025-02-01 03:03:28.336604,Night,Maintenance
ST000539,2025-02-01 03:03:28.336604,Night,Maintenance
ST000636,2025-02-01 03:03:28.336604,Morning,Front Desk
ST000556,2025-02-01 03:03:28.336604,Morning,Front Desk
ST000637,2025-02-01 03:03:28.336604,Morning,Front Desk
ST000971,2025-02-01 03:03:28.336604,Afternoon,Front Desk
ST000545,2025-02-01 03:03:28.336604,Afternoon,Front Desk
ST000636,2025-02-01 03:03:28.336604,Afternoon,Front Desk
ST000972,2025-02-01 03:03:28.336604,Night,Front Desk
ST000152,2025-02-01 03:03:28.336604,Night,Front Desk
ST000054,2025-02-01 03:03:28.336604,Night,Front Desk
ST000851,2025-02-01 03:03:28.336604,Morning,Administration
ST000349,2025-02-01 03:03:28.336604,Morning,Administration
ST000013,2025-02-01 03:03:28.336604,Afternoon,Administration
ST000701,2025-02-01 03:03:28.336604,Afternoon,Administration
ST000892,2025-02-01 03:03:28.336604,Night,Administration
ST000133,2025-02-01 03:03:28.336604,Night,Administration
ST000683,2025-02-01 03:03:28.336604,Morning,Food & Beverage
ST000733,2025-02-01 03:03:28.336604,Morning,Food & Beverage
ST000383,2025-02-01 03:03:28.336604,Morning,Food & Beverage
ST000811,2025-02-01 03:03:28.336604,Morning,Food & Beverage
ST000569,2025-02-01 03:03:28.336604,Afternoon,Food & Beverage
ST000432,2025-02-01 03:03:28.336604,Afternoon,Food & Beverage
ST000628,2025-02-01 03:03:28.336604,Afternoon,Food & Beverage
ST000412,2025-02-01 03:03:28.336604,Afternoon,Food & Beverage
ST000223,2025-02-01 03:03:28.336604,Night,Food & Beverage
ST000599,2025-02-01 03:03:28.336604,Night,Food & Beverage
ST000505,2025-02-01 03:03:28.336604,Night,Food & Beverage
ST000780,2025-02-01 03:03:28.336604,Night,Food & Beverage
ST000119,2025-02-01 03:03:28.336604,Morning,Housekeeping
ST000217,2025-02-01 03:03:28.336604,Morning,Housekeeping
ST000245,2025-02-01 03:03:28.336604,Morning,Housekeeping
ST000657,2025-02-01 03:03:28.336604,Morning,Housekeeping
ST000652,2025-02-01 03:03:28.336604,Morning,Housekeeping
ST000417,2025-02-01 03:03:28.336604,Afternoon,Housekeeping
ST000284,2025-02-01 03:03:28.336604,Afternoon,Housekeeping
ST000758,2025-02-01 03:03:28.336604,Afternoon,Housekeeping
ST000776,2025-02-01 03:03:28.336604,Afternoon,Housekeeping
ST000908,2025-02-01 03:03:28.336604,Afternoon,Housekeeping
ST000245,2025-02-01 03:03:28.336604,Night,Housekeeping
ST000154,2025-02-01 03:03:28.336604,Night,Housekeeping
ST000999,2025-02-01 03:03:28.336604,Night,Housekeeping
ST000415,2025-02-01 03:03:28.336604,Night,Housekeeping
ST000073,2025-02-01 03:03:28.336604,Night,Housekeeping
ST000731,2025-02-01 03:03:28.336604,Morning,Spa & Wellness
ST000536,2025-02-01 03:03:28.336604,Morning,Spa & Wellness
ST000767,2025-02-01 03:03:28.336604,Morning,Spa & Wellness
ST000143,2025-02-01 03:03:28.336604,Afternoon,Spa & Wellness
ST000283,2025-02-01 03:03:28.336604,Afternoon,Spa & Wellness
ST000490,2025-02-01 03:03:28.336604,Afternoon,Spa & Wellness
ST000870,2025-02-01 03:03:28.336604,Night,Spa & Wellness
ST000544,2025-02-01 03:03:28.336604,Night,Spa & Wellness
ST000928,2025-02-01 03:03:28.336604,Night,Spa & Wellness
ST000749,2025-02-02 03:03:28.336604,Morning,Security
ST000595,2025-02-02 03:03:28.336604,Morning,Security
ST000211,2025-02-02 03:03:28.336604,Morning,Security
ST000453,2025-02-02 03:03:28.336604,Afternoon,Security
ST000585,2025-02-02 03:03:28.336604,Afternoon,Security
ST000061,2025-02-02 03:03:28.336604,Afternoon,Security
ST000570,2025-02-02 03:03:28.336604,Night,Security
ST000558,2025-02-02 03:03:28.336604,Night,Security
ST000354,2025-02-02 03:03:28.336604,Night,Security
ST000710,2025-02-02 03:03:28.336604,Morning,Maintenance
ST000474,2025-02-02 03:03:28.336604,Morning,Maintenance
ST000680,2025-02-02 03:03:28.336604,Afternoon,Maintenance
ST000234,2025-02-02 03:03:28.336604,Afternoon,Maintenance
ST000706,2025-02-02 03:03:28.336604,Night,Maintenance
ST000474,2025-02-02 03:03:28.336604,Night,Maintenance
ST000765,2025-02-02 03:03:28.336604,Morning,Front Desk
ST000817,2025-02-02 03:03:28.336604,Morning,Front Desk
ST000861,2025-02-02 03:03:28.336604,Morning,Front Desk
ST000416,2025-02-02 03:03:28.336604,Afternoon,Front Desk
ST000600,2025-02-02 03:03:28.336604,Afternoon,Front Desk
ST000619,2025-02-02 03:03:28.336604,Afternoon,Front Desk
ST000325,2025-02-02 03:03:28.336604,Night,Front Desk
ST000135,2025-02-02 03:03:28.336604,Night,Front Desk
ST000987,2025-02-02 03:03:28.336604,Night,Front Desk
ST000530,2025-02-02 03:03:28.336604,Morning,Administration
ST000677,2025-02-02 03:03:28.336604,Morning,Administration
ST000133,2025-02-02 03:03:28.336604,Afternoon,Administration
ST000943,2025-02-02 03:03:28.336604,Afternoon,Administration
ST000984,2025-02-02 03:03:28.336604,Night,Administration
ST000755,2025-02-02 03:03:28.336604,Night,Administration
ST000203,2025-02-02 03:03:28.336604,Morning,Food & Beverage
ST000801,2025-02-02 03:03:28.336604,Morning,Food & Beverage
ST000336,2025-02-02 03:03:28.336604,Morning,Food & Beverage
ST000823,2025-02-02 03:03:28.336604,Morning,Food & Beverage
ST000497,2025-02-02 03:03:28.336604,Afternoon,Food & Beverage
ST000432,2025-02-02 03:03:28.336604,Afternoon,Food & Beverage
ST000037,2025-02-02 03:03:28.336604,Afternoon,Food & Beverage
ST000465,2025-02-02 03:03:28.336604,Afternoon,Food & Beverage
ST000658,2025-02-02 03:03:28.336604,Night,Food & Beverage
ST000489,2025-02-02 03:03:28.336604,Night,Food & Beverage
ST000233,2025-02-02 03:03:28.336604,Night,Food & Beverage
ST000347,2025-02-02 03:03:28.336604,Night,Food & Beverage
ST000652,2025-02-02 03:03:28.336604,Morning,Housekeeping
ST000059,2025-02-02 03:03:28.336604,Morning,Housekeeping
ST000584,2025-02-02 03:03:28.336604,Morning,Housekeeping
ST000521,2025-02-02 03:03:28.336604,Morning,Housekeeping
ST000282,2025-02-02 03:03:28.336604,Morning,Housekeeping
ST000598,2025-02-02 03:03:28.336604,Afternoon,Housekeeping
ST000538,2025-02-02 03:03:28.336604,Afternoon,Housekeeping
ST000207,2025-02-02 03:03:28.336604,Afternoon,Housekeeping
ST000305,2025-02-02 03:03:28.336604,Afternoon,Housekeeping
ST000685,2025-02-02 03:03:28.336604,Afternoon,Housekeeping
ST000294,2025-02-02 03:03:28.336604,Night,Housekeeping
ST000397,2025-02-02 03:03:28.336604,Night,Housekeeping
ST000029,2025-02-02 03:03:28.336604,Night,Housekeeping
ST000897,2025-02-02 03:03:28.336604,Night,Housekeeping
ST000873,2025-02-02 03:03:28.336604,Night,Housekeeping
ST000318,2025-02-02 03:03:28.336604,Morning,Spa & Wellness
ST000767,2025-02-02 03:03:28.336604,Morning,Spa & Wellness
ST000654,2025-02-02 03:03:28.336604,Morning,Spa & Wellness
ST000246,2025-02-02 03:03:28.336604,Afternoon,Spa & Wellness
ST000469,2025-02-02 03:03:28.336604,Afternoon,Spa & Wellness
ST000490,2025-02-02 03:03:28.336604,Afternoon,Spa & Wellness
ST000879,2025-02-02 03:03:28.336604,Night,Spa & Wellness
ST000975,2025-02-02 03:03:28.336604,Night,Spa & Wellness
ST000105,2025-02-02 03:03:28.336604,Night,Spa & Wellness
ST000402,2025-02-03 03:03:28.336604,Morning,Security
ST000042,2025-02-03 03:03:28.336604,Morning,Security
ST000603,2025-02-03 03:03:28.336604,Morning,Security
ST000473,2025-02-03 03:03:28.336604,Afternoon,Security
ST000778,2025-02-03 03:03:28.336604,Afternoon,Security
ST000266,2025-02-03 03:03:28.336604,Afternoon,Security
ST000473,2025-02-03 03:03:28.336604,Night,Security
ST000453,2025-02-03 03:03:28.336604,Night,Security
ST000370,2025-02-03 03:03:28.336604,Night,Security
ST000578,2025-02-03 03:03:28.336604,Morning,Maintenance
ST000063,2025-02-03 03:03:28.336604,Morning,Maintenance
ST000474,2025-02-03 03:03:28.336604,Afternoon,Maintenance
ST000519,2025-02-03 03:03:28.336604,Afternoon,Maintenance
ST000730,2025-02-03 03:03:28.336604,Night,Maintenance
ST000422,2025-02-03 03:03:28.336604,Night,Maintenance
ST000958,2025-02-03 03:03:28.336604,Morning,Front Desk
ST000204,2025-02-03 03:03:28.336604,Morning,Front Desk
ST000996,2025-02-03 03:03:28.336604,Morning,Front Desk
ST000793,2025-02-03 03:03:28.336604,Afternoon,Front Desk
ST000860,2025-02-03 03:03:28.336604,Afternoon,Front Desk
ST000637,2025-02-03 03:03:28.336604,Afternoon,Front Desk
ST000972,2025-02-03 03:03:28.336604,Night,Front Desk
ST000736,2025-02-03 03:03:28.336604,Night,Front Desk
ST000379,2025-02-03 03:03:28.336604,Night,Front Desk
ST000088,2025-02-03 03:03:28.336604,Morning,Administration
ST000787,2025-02-03 03:03:28.336604,Morning,Administration
ST000782,2025-02-03 03:03:28.336604,Afternoon,Administration
ST000220,2025-02-03 03:03:28.336604,Afternoon,Administration
ST000737,2025-02-03 03:03:28.336604,Night,Administration
ST000110,2025-02-03 03:03:28.336604,Night,Administration
ST000031,2025-02-03 03:03:28.336604,Morning,Food & Beverage
ST000497,2025-02-03 03:03:28.336604,Morning,Food & Beverage
ST000915,2025-02-03 03:03:28.336604,Morning,Food & Beverage
ST000491,2025-02-03 03:03:28.336604,Morning,Food & Beverage
ST000233,2025-02-03 03:03:28.336604,Afternoon,Food & Beverage
ST000889,2025-02-03 03:03:28.336604,Afternoon,Food & Beverage
ST000434,2025-02-03 03:03:28.336604,Afternoon,Food & Beverage
ST000773,2025-02-03 03:03:28.336604,Afternoon,Food & Beverage
ST000333,2025-02-03 03:03:28.336604,Night,Food & Beverage
ST000658,2025-02-03 03:03:28.336604,Night,Food & Beverage
ST000868,2025-02-03 03:03:28.336604,Night,Food & Beverage
ST000309,2025-02-03 03:03:28.336604,Night,Food & Beverage
ST000896,2025-02-03 03:03:28.336604,Morning,Housekeeping
ST000294,2025-02-03 03:03:28.336604,Morning,Housekeeping
ST000873,2025-02-03 03:03:28.336604,Morning,Housekeeping
ST000584,2025-02-03 03:03:28.336604,Morning,Housekeeping
ST000495,2025-02-03 03:03:28.336604,Morning,Housekeeping
ST000503,2025-02-03 03:03:28.336604,Afternoon,Housekeeping
ST000999,2025-02-03 03:03:28.336604,Afternoon,Housekeeping
ST000275,2025-02-03 03:03:28.336604,Afternoon,Housekeeping
ST000207,2025-02-03 03:03:28.336604,Afternoon,Housekeeping
ST000758,2025-02-03 03:03:28.336604,Afternoon,Housekeeping
ST000235,2025-02-03 03:03:28.336604,Night,Housekeeping
ST000275,2025-02-03 03:03:28.336604,Night,Housekeeping
ST000475,2025-02-03 03:03:28.336604,Night,Housekeeping
ST000897,2025-02-03 03:03:28.336604,Night,Housekeeping
ST000543,2025-02-03 03:03:28.336604,Night,Housekeeping
ST000105,2025-02-03 03:03:28.336604,Morning,Spa & Wellness
ST000973,2025-02-03 03:03:28.336604,Morning,Spa & Wellness
ST000385,2025-02-03 03:03:28.336604,Morning,Spa & Wellness
ST000858,2025-02-03 03:03:28.336604,Afternoon,Spa & Wellness
ST000654,2025-02-03 03:03:28.336604,Afternoon,Spa & Wellness
ST000472,2025-02-03 03:03:28.336604,Afternoon,Spa & Wellness
ST000832,2025-02-03 03:03:28.336604,Night,Spa & Wellness
ST000103,2025-02-03 03:03:28.336604,Night,Spa & Wellness
ST000870,2025-02-03 03:03:28.336604,Night,Spa & Wellness
